country_name,date,action_form
italy,2009-08-24,violent protest
italy,2009-08-25,violent protest
italy,2009-08-31,violent protest
italy,2009-09-02,demonstrations
italy,2009-09-03,demonstrations
italy,2009-09-03,"confrontations, blockades"
italy,2009-09-05,demonstrations
italy,2009-09-05,violent protest
italy,2009-09-12,strikes
italy,2009-09-20,demonstrations
italy,2009-09-21,demonstrations
italy,2009-09-22,strikes
italy,2009-09-22,"confrontations, blockades"
italy,2009-09-24,demonstrations
italy,2009-09-24,"petitions, symbolic actions"
italy,2009-10-01,violent protest
italy,2009-10-03,demonstrations
italy,2009-10-12,violent protest
italy,2009-10-17,demonstrations
italy,2009-10-21,demonstrations
italy,2009-10-21,"petitions, symbolic actions"
italy,2009-10-28,demonstrations
italy,2009-11-11,"petitions, symbolic actions"
italy,2009-11-14,demonstrations
italy,2009-11-14,"petitions, symbolic actions"
italy,2009-11-18,"petitions, symbolic actions"
italy,2009-12-01,"petitions, symbolic actions"
italy,2009-12-05,demonstrations
italy,2009-12-11,strikes
italy,2009-12-11,violent protest
italy,2009-12-11,strikes
italy,2009-12-11,strikes
italy,2009-12-13,violent protest
italy,2009-12-13,"petitions, symbolic actions"
italy,2009-12-13,violent protest
italy,2009-12-13,violent protest
italy,2009-12-14,violent protest
italy,2009-12-16,other protest
italy,2009-12-19,violent protest
italy,2009-12-19,violent protest
italy,2009-12-24,violent protest
italy,2010-01-01,strikes
italy,2010-01-01,demonstrations
italy,2010-01-01,violent protest
italy,2010-01-01,violent protest
italy,2010-01-01,demonstrations
italy,2010-01-01,demonstrations
italy,2010-01-03,violent protest
italy,2010-01-04,violent protest
italy,2010-01-05,violent protest
italy,2010-01-08,violent protest
italy,2010-01-11,demonstrations
italy,2010-01-12,strikes
italy,2010-01-13,demonstrations
italy,2010-01-13,strikes
italy,2010-01-22,demonstrations
italy,2010-01-27,violent protest
italy,2010-01-28,demonstrations
italy,2010-01-28,demonstrations
italy,2010-01-28,demonstrations
italy,2010-01-28,demonstrations
italy,2010-01-28,demonstrations
italy,2010-01-28,demonstrations
italy,2010-01-28,violent protest
italy,2010-01-28,demonstrations
italy,2010-01-29,demonstrations
italy,2010-01-29,"confrontations, blockades"
italy,2010-01-30,demonstrations
italy,2010-02-01,violent protest
italy,2010-02-02,demonstrations
italy,2010-02-03,strikes
italy,2010-02-03,strikes
italy,2010-02-17,violent protest
italy,2010-02-18,violent protest
italy,2010-02-19,violent protest
italy,2010-02-26,violent protest
italy,2010-03-03,violent protest
italy,2010-03-03,violent protest
italy,2010-03-09,"confrontations, blockades"
italy,2010-03-12,strikes
italy,2010-03-12,strikes
italy,2010-03-13,violent protest
italy,2010-03-13,demonstrations
italy,2010-03-27,violent protest
italy,2010-03-27,violent protest
italy,2010-04-01,violent protest
italy,2010-04-02,strikes
italy,2010-04-07,demonstrations
italy,2010-04-13,"petitions, symbolic actions"
italy,2010-04-17,demonstrations
italy,2010-05-15,"petitions, symbolic actions"
italy,2010-05-16,demonstrations
italy,2010-05-31,demonstrations
italy,2010-06-01,strikes
italy,2010-06-08,demonstrations
italy,2010-06-10,demonstrations
italy,2010-06-15,strikes
italy,2010-06-15,violent protest
italy,2010-06-16,demonstrations
italy,2010-06-19,demonstrations
italy,2010-06-19,demonstrations
italy,2010-06-23,demonstrations
italy,2010-06-24,demonstrations
italy,2010-06-24,demonstrations
italy,2010-06-25,strikes
italy,2010-06-25,demonstrations
italy,2010-07-01,demonstrations
italy,2010-07-03,demonstrations
italy,2010-07-06,"petitions, symbolic actions"
italy,2010-07-06,strikes
italy,2010-07-08,strikes
italy,2010-07-09,"confrontations, blockades"
italy,2010-07-09,strikes
italy,2010-07-19,strikes
italy,2010-07-20,strikes
italy,2010-07-21,"confrontations, blockades"
italy,2010-07-23,strikes
italy,2010-07-29,demonstrations
italy,2010-08-21,demonstrations
italy,2010-08-25,violent protest
italy,2010-08-26,violent protest
italy,2010-09-04,demonstrations
italy,2010-09-06,demonstrations
italy,2010-09-15,strikes
italy,2010-09-18,demonstrations
italy,2010-09-19,"petitions, symbolic actions"
italy,2010-09-23,violent protest
italy,2010-09-24,demonstrations
italy,2010-09-25,demonstrations
italy,2010-09-25,strikes
italy,2010-09-25,strikes
italy,2010-09-29,demonstrations
italy,2010-09-29,demonstrations
italy,2010-09-29,strikes
italy,2010-10-01,strikes
italy,2010-10-02,demonstrations
italy,2010-10-06,demonstrations
italy,2010-10-08,demonstrations
italy,2010-10-08,demonstrations
italy,2010-10-08,demonstrations
italy,2010-10-08,demonstrations
italy,2010-10-15,demonstrations
italy,2010-10-16,demonstrations
italy,2010-10-16,other protest
italy,2010-10-18,"confrontations, blockades"
italy,2010-10-18,violent protest
italy,2010-10-19,violent protest
italy,2010-10-19,"confrontations, blockades"
italy,2010-10-19,violent protest
italy,2010-10-19,demonstrations
italy,2010-10-20,violent protest
italy,2010-10-21,"confrontations, blockades"
italy,2010-10-21,violent protest
italy,2010-10-21,violent protest
italy,2010-10-21,violent protest
italy,2010-10-22,demonstrations
italy,2010-10-22,demonstrations
italy,2010-10-23,demonstrations
italy,2010-10-23,violent protest
italy,2010-10-25,"petitions, symbolic actions"
italy,2010-10-25,"petitions, symbolic actions"
italy,2010-10-25,violent protest
italy,2010-10-30,"confrontations, blockades"
italy,2010-10-30,demonstrations
italy,2010-10-30,demonstrations
italy,2010-10-31,demonstrations
italy,2010-10-31,demonstrations
italy,2010-10-31,"petitions, symbolic actions"
italy,2010-11-01,violent protest
italy,2010-11-01,other protest
italy,2010-11-02,demonstrations
italy,2010-11-02,violent protest
italy,2010-11-03,violent protest
italy,2010-11-03,violent protest
italy,2010-11-08,violent protest
italy,2010-11-08,demonstrations
italy,2010-11-14,demonstrations
italy,2010-11-15,other protest
italy,2010-11-17,demonstrations
italy,2010-11-20,demonstrations
italy,2010-11-24,"confrontations, blockades"
italy,2010-11-24,"confrontations, blockades"
italy,2010-11-24,violent protest
italy,2010-11-24,violent protest
italy,2010-11-24,violent protest
italy,2010-11-24,demonstrations
italy,2010-11-24,demonstrations
italy,2010-11-25,violent protest
italy,2010-11-25,demonstrations
italy,2010-11-25,"confrontations, blockades"
italy,2010-11-25,demonstrations
italy,2010-11-25,"confrontations, blockades"
italy,2010-11-25,demonstrations
italy,2010-11-25,"confrontations, blockades"
italy,2010-11-26,demonstrations
italy,2010-11-27,demonstrations
italy,2010-11-30,"confrontations, blockades"
italy,2010-11-30,demonstrations
italy,2010-11-30,"petitions, symbolic actions"
italy,2010-11-30,demonstrations
italy,2010-11-30,"confrontations, blockades"
italy,2010-11-30,"confrontations, blockades"
italy,2010-11-30,"petitions, symbolic actions"
italy,2010-12-01,violent protest
italy,2010-12-01,violent protest
italy,2010-12-07,demonstrations
italy,2010-12-07,violent protest
italy,2010-12-11,demonstrations
italy,2010-12-12,demonstrations
italy,2010-12-12,strikes
italy,2010-12-12,demonstrations
italy,2010-12-13,demonstrations
italy,2010-12-13,violent protest
italy,2010-12-14,violent protest
italy,2010-12-14,"confrontations, blockades"
italy,2010-12-14,demonstrations
italy,2010-12-14,violent protest
italy,2010-12-14,demonstrations
italy,2010-12-14,demonstrations
italy,2010-12-14,demonstrations
italy,2010-12-16,violent protest
italy,2010-12-20,violent protest
italy,2010-12-20,violent protest
italy,2010-12-21,violent protest
italy,2010-12-22,demonstrations
italy,2010-12-22,violent protest
italy,2010-12-23,violent protest
italy,2010-12-23,violent protest
italy,2010-12-23,violent protest
italy,2010-12-24,violent protest
italy,2010-12-27,violent protest
italy,2010-12-27,other protest
italy,2011-01-01,violent protest
italy,2011-01-03,demonstrations
italy,2011-01-03,demonstrations
italy,2011-01-21,"petitions, symbolic actions"
italy,2011-01-21,"petitions, symbolic actions"
italy,2011-01-24,"petitions, symbolic actions"
italy,2011-01-24,strikes
italy,2011-01-24,"petitions, symbolic actions"
italy,2011-01-28,strikes
italy,2011-01-28,strikes
italy,2011-02-04,demonstrations
italy,2011-02-05,demonstrations
italy,2011-02-06,violent protest
italy,2011-02-06,demonstrations
italy,2011-02-07,violent protest
italy,2011-02-12,demonstrations
italy,2011-02-13,demonstrations
italy,2011-02-13,"petitions, symbolic actions"
italy,2011-02-13,demonstrations
italy,2011-02-13,demonstrations
italy,2011-02-13,demonstrations
italy,2011-02-13,demonstrations
italy,2011-03-06,strikes
italy,2011-03-14,"petitions, symbolic actions"
italy,2011-03-16,"confrontations, blockades"
italy,2011-03-17,demonstrations
italy,2011-03-17,"petitions, symbolic actions"
italy,2011-03-17,"petitions, symbolic actions"
italy,2011-03-17,"petitions, symbolic actions"
italy,2011-03-17,"petitions, symbolic actions"
italy,2011-03-23,"petitions, symbolic actions"
italy,2011-03-25,demonstrations
italy,2011-03-26,demonstrations
italy,2011-03-28,"confrontations, blockades"
italy,2011-03-31,violent protest
italy,2011-03-31,violent protest
italy,2011-04-01,violent protest
italy,2011-04-11,violent protest
italy,2011-04-17,demonstrations
italy,2011-04-18,demonstrations
italy,2011-05-01,violent protest
italy,2011-05-01,demonstrations
italy,2011-05-01,demonstrations
italy,2011-05-06,demonstrations
italy,2011-05-06,strikes
italy,2011-05-06,demonstrations
italy,2011-05-09,other protest
italy,2011-05-22,demonstrations
italy,2011-05-30,violent protest
italy,2011-05-30,demonstrations
italy,2011-06-10,"petitions, symbolic actions"
italy,2011-06-11,demonstrations
italy,2011-06-11,demonstrations
italy,2011-06-20,violent protest
italy,2011-06-20,"confrontations, blockades"
italy,2011-06-27,violent protest
italy,2011-06-27,"confrontations, blockades"
italy,2011-07-01,demonstrations
italy,2011-07-03,violent protest
italy,2011-07-03,demonstrations
italy,2011-07-03,violent protest
italy,2011-07-05,violent protest
italy,2011-07-15,demonstrations
italy,2011-07-25,violent protest
italy,2011-07-25,violent protest
italy,2011-07-27,"confrontations, blockades"
italy,2011-07-27,violent protest
italy,2011-07-30,violent protest
italy,2011-08-01,violent protest
italy,2011-08-01,"confrontations, blockades"
italy,2011-08-27,strikes
italy,2011-08-27,demonstrations
italy,2011-09-05,strikes
italy,2011-09-05,strikes
italy,2011-09-06,violent protest
italy,2011-09-06,strikes
italy,2011-09-06,demonstrations
italy,2011-09-06,demonstrations
italy,2011-09-07,strikes
italy,2011-09-07,violent protest
italy,2011-09-14,demonstrations
italy,2011-09-14,violent protest
italy,2011-09-25,demonstrations
italy,2011-09-25,demonstrations
italy,2011-10-01,violent protest
italy,2011-10-01,demonstrations
italy,2011-10-05,"confrontations, blockades"
italy,2011-10-07,violent protest
italy,2011-10-07,demonstrations
italy,2011-10-07,demonstrations
italy,2011-10-07,violent protest
italy,2011-10-07,"petitions, symbolic actions"
italy,2011-10-07,"petitions, symbolic actions"
italy,2011-10-10,demonstrations
italy,2011-10-12,demonstrations
italy,2011-10-13,violent protest
italy,2011-10-15,violent protest
italy,2011-10-15,demonstrations
italy,2011-10-18,demonstrations
italy,2011-10-18,"petitions, symbolic actions"
italy,2011-10-19,violent protest
italy,2011-10-19,demonstrations
italy,2011-10-22,demonstrations
italy,2011-10-23,demonstrations
italy,2011-10-23,demonstrations
italy,2011-10-27,"confrontations, blockades"
italy,2011-10-28,strikes
italy,2011-11-05,demonstrations
italy,2011-11-07,demonstrations
italy,2011-11-17,demonstrations
italy,2011-11-17,"confrontations, blockades"
italy,2011-11-17,demonstrations
italy,2011-11-17,violent protest
italy,2011-11-17,demonstrations
italy,2011-11-17,violent protest
italy,2011-11-18,demonstrations
italy,2011-11-18,violent protest
italy,2011-11-30,strikes
italy,2011-12-01,violent protest
italy,2011-12-01,violent protest
italy,2011-12-08,violent protest
italy,2011-12-09,violent protest
italy,2011-12-09,violent protest
italy,2011-12-11,demonstrations
italy,2011-12-11,violent protest
italy,2011-12-12,other protest
italy,2011-12-12,strikes
italy,2011-12-13,violent protest
italy,2011-12-13,demonstrations
italy,2011-12-15,other protest
italy,2011-12-15,strikes
italy,2011-12-15,demonstrations
italy,2011-12-15,violent protest
italy,2011-12-16,strikes
italy,2011-12-19,violent protest
italy,2011-12-19,demonstrations
italy,2011-12-19,strikes
italy,2011-12-30,other protest
italy,2011-12-31,violent protest
italy,2011-12-31,violent protest
italy,2012-01-01,strikes
italy,2012-01-01,"petitions, symbolic actions"
italy,2012-01-02,"confrontations, blockades"
italy,2012-01-02,"petitions, symbolic actions"
italy,2012-01-06,"petitions, symbolic actions"
italy,2012-01-09,"petitions, symbolic actions"
italy,2012-01-11,strikes
italy,2012-01-11,strikes
italy,2012-01-11,strikes
italy,2012-01-12,strikes
italy,2012-01-12,strikes
italy,2012-01-12,strikes
italy,2012-01-12,strikes
italy,2012-01-16,strikes
italy,2012-01-16,"confrontations, blockades"
italy,2012-01-18,demonstrations
italy,2012-01-18,strikes
italy,2012-01-18,strikes
italy,2012-01-19,strikes
italy,2012-01-19,"confrontations, blockades"
italy,2012-01-19,"confrontations, blockades"
italy,2012-01-23,"confrontations, blockades"
italy,2012-01-23,demonstrations
italy,2012-01-23,strikes
italy,2012-01-26,violent protest
italy,2012-02-01,strikes
italy,2012-02-20,demonstrations
italy,2012-02-23,strikes
italy,2012-02-27,"petitions, symbolic actions"
italy,2012-02-27,"confrontations, blockades"
italy,2012-02-27,demonstrations
italy,2012-02-28,"confrontations, blockades"
italy,2012-02-29,violent protest
italy,2012-02-29,"confrontations, blockades"
italy,2012-03-01,"petitions, symbolic actions"
italy,2012-03-01,strikes
italy,2012-03-03,"confrontations, blockades"
italy,2012-03-04,"confrontations, blockades"
italy,2012-03-04,violent protest
italy,2012-03-04,"confrontations, blockades"
italy,2012-03-04,violent protest
italy,2012-03-16,strikes
italy,2012-03-22,demonstrations
italy,2012-03-22,strikes
italy,2012-03-22,"confrontations, blockades"
italy,2012-03-22,demonstrations
italy,2012-03-22,demonstrations
italy,2012-03-27,"confrontations, blockades"
italy,2012-03-27,strikes
italy,2012-04-01,demonstrations
italy,2012-04-02,"confrontations, blockades"
italy,2012-04-02,"petitions, symbolic actions"
italy,2012-04-07,demonstrations
italy,2012-04-11,demonstrations
italy,2012-04-12,violent protest
italy,2012-04-12,other protest
italy,2012-04-12,demonstrations
italy,2012-04-13,demonstrations
italy,2012-04-20,strikes
italy,2012-04-20,demonstrations
italy,2012-04-23,"petitions, symbolic actions"
italy,2012-04-30,other protest
italy,2012-04-30,demonstrations
italy,2012-04-30,violent protest
italy,2012-05-01,violent protest
italy,2012-05-01,violent protest
italy,2012-05-01,violent protest
italy,2012-05-04,demonstrations
italy,2012-05-07,violent protest
italy,2012-05-07,violent protest
italy,2012-05-10,other protest
italy,2012-05-11,demonstrations
italy,2012-05-11,violent protest
italy,2012-05-11,violent protest
italy,2012-05-12,violent protest
italy,2012-05-12,demonstrations
italy,2012-05-14,violent protest
italy,2012-05-19,demonstrations
italy,2012-05-19,demonstrations
italy,2012-05-19,violent protest
italy,2012-05-19,demonstrations
italy,2012-05-21,violent protest
italy,2012-05-22,demonstrations
italy,2012-05-25,"petitions, symbolic actions"
italy,2012-05-30,other protest
italy,2012-06-08,violent protest
italy,2012-06-16,demonstrations
italy,2012-06-27,demonstrations
italy,2012-06-28,strikes
italy,2012-07-20,strikes
italy,2012-07-20,strikes
italy,2012-07-24,other protest
italy,2012-07-24,other protest
italy,2012-07-25,"confrontations, blockades"
italy,2012-07-26,strikes
italy,2012-07-27,strikes
italy,2012-07-27,other protest
italy,2012-07-27,"confrontations, blockades"
italy,2012-07-27,demonstrations
italy,2012-07-30,"confrontations, blockades"
italy,2012-08-13,strikes
italy,2012-08-16,demonstrations
italy,2012-08-16,strikes
italy,2012-08-22,other protest
italy,2012-08-26,strikes
italy,2012-08-26,strikes
italy,2012-08-29,other protest
italy,2012-09-01,strikes
italy,2012-09-01,demonstrations
italy,2012-09-03,other protest
italy,2012-09-04,other protest
italy,2012-09-08,violent protest
italy,2012-09-10,demonstrations
italy,2012-09-10,violent protest
italy,2012-09-18,"petitions, symbolic actions"
italy,2012-09-21,demonstrations
italy,2012-09-26,other protest
italy,2012-09-28,strikes
italy,2012-09-28,demonstrations
italy,2012-10-02,strikes
italy,2012-10-02,strikes
italy,2012-10-02,strikes
italy,2012-10-02,strikes
italy,2012-10-02,strikes
italy,2012-10-02,strikes
italy,2012-10-05,violent protest
italy,2012-10-05,demonstrations
italy,2012-10-06,"petitions, symbolic actions"
italy,2012-10-06,other protest
italy,2012-10-06,"confrontations, blockades"
italy,2012-10-06,"petitions, symbolic actions"
italy,2012-10-06,violent protest
italy,2012-10-06,violent protest
italy,2012-10-06,violent protest
italy,2012-10-06,violent protest
italy,2012-10-06,violent protest
italy,2012-10-06,violent protest
italy,2012-10-06,demonstrations
italy,2012-10-06,other protest
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-12,demonstrations
italy,2012-10-23,other protest
italy,2012-10-26,"confrontations, blockades"
italy,2012-10-27,demonstrations
italy,2012-11-02,violent protest
italy,2012-11-02,demonstrations
italy,2012-11-12,demonstrations
italy,2012-11-12,violent protest
italy,2012-11-13,violent protest
italy,2012-11-14,violent protest
italy,2012-11-14,strikes
italy,2012-11-14,violent protest
italy,2012-11-14,other protest
italy,2012-11-14,violent protest
italy,2012-11-14,demonstrations
italy,2012-11-14,demonstrations
italy,2012-11-14,violent protest
italy,2012-11-14,demonstrations
italy,2012-11-14,demonstrations
italy,2012-11-14,violent protest
italy,2012-11-14,demonstrations
italy,2012-11-14,violent protest
italy,2012-11-15,demonstrations
italy,2012-11-16,violent protest
italy,2012-11-19,violent protest
italy,2012-11-19,violent protest
italy,2012-11-19,"confrontations, blockades"
italy,2012-11-19,other protest
italy,2012-11-19,"confrontations, blockades"
italy,2012-11-19,violent protest
italy,2012-11-19,demonstrations
italy,2012-11-19,other protest
italy,2012-11-19,violent protest
italy,2012-11-19,"confrontations, blockades"
italy,2012-11-21,demonstrations
italy,2012-11-22,violent protest
italy,2012-11-24,demonstrations
italy,2012-11-24,demonstrations
italy,2012-11-25,strikes
italy,2012-11-27,strikes
italy,2012-11-27,"confrontations, blockades"
italy,2012-11-27,"confrontations, blockades"
italy,2012-11-27,demonstrations
italy,2012-12-01,strikes
italy,2012-12-09,"petitions, symbolic actions"
italy,2012-12-12,other protest
italy,2012-12-12,strikes
italy,2012-12-19,strikes
italy,2013-01-01,"confrontations, blockades"
italy,2013-01-01,other protest
italy,2013-01-01,"petitions, symbolic actions"
italy,2013-01-03,other protest
italy,2013-01-14,violent protest
italy,2013-01-21,violent protest
italy,2013-01-27,"petitions, symbolic actions"
italy,2013-02-12,strikes
italy,2013-02-18,strikes
italy,2013-02-24,"petitions, symbolic actions"
italy,2013-02-28,strikes
italy,2013-03-01,"petitions, symbolic actions"
italy,2013-03-01,violent protest
italy,2013-03-10,demonstrations
italy,2013-03-11,demonstrations
italy,2013-03-11,other protest
italy,2013-03-22,demonstrations
italy,2013-03-23,demonstrations
italy,2013-04-01,violent protest
italy,2013-04-04,demonstrations
italy,2013-04-07,strikes
italy,2013-04-09,other protest
italy,2013-04-12,violent protest
italy,2013-04-20,demonstrations
italy,2013-05-11,demonstrations
italy,2013-05-12,other protest
italy,2013-05-20,"petitions, symbolic actions"
italy,2013-05-31,"petitions, symbolic actions"
italy,2013-06-01,strikes
italy,2013-06-01,strikes
italy,2013-06-12,strikes
italy,2013-06-13,other protest
italy,2013-06-20,"confrontations, blockades"
italy,2013-06-22,demonstrations
italy,2013-06-23,strikes
italy,2013-06-25,demonstrations
italy,2013-07-01,"petitions, symbolic actions"
italy,2013-07-06,demonstrations
italy,2013-07-10,demonstrations
italy,2013-07-13,demonstrations
italy,2013-07-13,"petitions, symbolic actions"
italy,2013-07-22,"confrontations, blockades"
italy,2013-07-22,strikes
italy,2013-08-01,demonstrations
italy,2013-08-01,demonstrations
italy,2013-08-01,demonstrations
italy,2013-08-04,demonstrations
italy,2013-08-06,violent protest
italy,2013-08-06,other protest
italy,2013-10-04,demonstrations
italy,2013-10-05,demonstrations
italy,2013-10-15,"petitions, symbolic actions"
italy,2013-10-15,demonstrations
italy,2013-10-15,violent protest
italy,2013-10-15,violent protest
italy,2013-10-15,"petitions, symbolic actions"
italy,2013-10-18,strikes
italy,2013-10-18,"confrontations, blockades"
italy,2013-10-18,demonstrations
italy,2013-10-18,strikes
italy,2013-10-19,violent protest
italy,2013-10-19,demonstrations
italy,2013-10-19,demonstrations
italy,2013-10-19,other protest
italy,2013-10-19,"confrontations, blockades"
italy,2013-10-30,demonstrations
italy,2013-10-31,violent protest
italy,2013-10-31,other protest
italy,2013-11-11,strikes
italy,2013-11-15,violent protest
italy,2013-11-15,demonstrations
italy,2013-11-15,violent protest
italy,2013-11-15,demonstrations
italy,2013-11-15,demonstrations
italy,2013-11-15,demonstrations
italy,2013-11-15,violent protest
italy,2013-11-15,violent protest
italy,2013-11-15,demonstrations
italy,2013-11-19,strikes
italy,2013-11-19,demonstrations
italy,2013-11-20,violent protest
italy,2013-11-20,demonstrations
italy,2013-11-20,"confrontations, blockades"
italy,2013-11-20,violent protest
italy,2013-11-23,other protest
italy,2013-11-27,demonstrations
italy,2013-11-27,demonstrations
italy,2013-12-01,other protest
italy,2013-12-01,other protest
italy,2013-12-03,demonstrations
italy,2013-12-03,other protest
italy,2013-12-05,demonstrations
italy,2013-12-05,strikes
italy,2013-12-05,"petitions, symbolic actions"
italy,2013-12-09,demonstrations
italy,2013-12-09,violent protest
italy,2013-12-10,demonstrations
italy,2013-12-10,demonstrations
italy,2013-12-10,other protest
italy,2013-12-10,demonstrations
italy,2013-12-10,demonstrations
italy,2013-12-10,violent protest
italy,2013-12-10,strikes
italy,2013-12-10,demonstrations
italy,2013-12-10,demonstrations
italy,2013-12-11,demonstrations
italy,2013-12-12,"confrontations, blockades"
italy,2013-12-12,other protest
italy,2013-12-12,demonstrations
italy,2013-12-12,"confrontations, blockades"
italy,2013-12-12,demonstrations
italy,2013-12-12,other protest
italy,2013-12-12,"confrontations, blockades"
italy,2013-12-12,strikes
italy,2013-12-12,violent protest
italy,2013-12-12,"confrontations, blockades"
italy,2013-12-14,demonstrations
italy,2013-12-14,other protest
italy,2013-12-14,"petitions, symbolic actions"
italy,2013-12-14,violent protest
italy,2013-12-14,demonstrations
italy,2013-12-14,violent protest
italy,2013-12-14,violent protest
italy,2013-12-14,violent protest
italy,2013-12-14,demonstrations
italy,2013-12-14,"confrontations, blockades"
italy,2013-12-16,demonstrations
italy,2013-12-16,demonstrations
italy,2013-12-18,demonstrations
italy,2013-12-18,violent protest
italy,2013-12-18,violent protest
italy,2013-12-23,other protest
italy,2013-12-23,other protest
italy,2013-12-27,"confrontations, blockades"
italy,2014-01-02,violent protest
italy,2014-01-04,demonstrations
italy,2014-01-06,violent protest
italy,2014-01-08,violent protest
italy,2014-01-15,"petitions, symbolic actions"
italy,2014-01-24,"petitions, symbolic actions"
italy,2014-01-24,violent protest
italy,2014-01-27,"petitions, symbolic actions"
italy,2014-01-27,"petitions, symbolic actions"
italy,2014-01-29,strikes
italy,2014-01-30,"petitions, symbolic actions"
italy,2014-02-05,violent protest
italy,2014-02-19,violent protest
italy,2014-02-19,violent protest
italy,2014-02-19,violent protest
italy,2014-03-06,violent protest
italy,2014-03-06,demonstrations
italy,2014-03-29,"confrontations, blockades"
italy,2014-04-12,demonstrations
italy,2014-04-12,demonstrations
italy,2014-04-12,violent protest
italy,2014-04-25,other protest
italy,2014-04-25,other protest
italy,2014-04-25,violent protest
italy,2014-05-01,"petitions, symbolic actions"
italy,2014-05-01,"petitions, symbolic actions"
italy,2014-05-01,violent protest
italy,2014-05-07,"confrontations, blockades"
italy,2014-05-08,violent protest
italy,2014-05-18,demonstrations
italy,2014-05-29,strikes
italy,2014-06-01,strikes
italy,2014-06-04,strikes
italy,2014-06-07,demonstrations
italy,2014-06-10,violent protest
italy,2014-06-11,strikes
italy,2014-06-11,strikes
italy,2014-06-11,strikes
italy,2014-06-11,"petitions, symbolic actions"
italy,2014-06-11,strikes
italy,2014-06-17,"petitions, symbolic actions"
italy,2014-07-24,"confrontations, blockades"
italy,2014-07-30,"confrontations, blockades"
italy,2014-07-30,demonstrations
italy,2014-08-07,"petitions, symbolic actions"
italy,2014-09-06,strikes
italy,2014-09-11,"petitions, symbolic actions"
italy,2014-10-01,demonstrations
italy,2014-10-01,demonstrations
italy,2014-10-01,"confrontations, blockades"
italy,2014-10-02,demonstrations
italy,2014-10-02,violent protest
italy,2014-10-07,other protest
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-10,demonstrations
italy,2014-10-11,violent protest
italy,2014-10-13,"confrontations, blockades"
italy,2014-10-17,demonstrations
italy,2014-10-18,demonstrations
italy,2014-10-18,demonstrations
italy,2014-10-21,"confrontations, blockades"
italy,2014-10-21,"petitions, symbolic actions"
italy,2014-10-25,demonstrations
italy,2014-10-25,demonstrations
italy,2014-10-29,violent protest
italy,2014-10-29,demonstrations
italy,2014-11-01,"petitions, symbolic actions"
italy,2014-11-03,violent protest
italy,2014-11-03,demonstrations
italy,2014-11-04,"confrontations, blockades"
italy,2014-11-10,violent protest
italy,2014-11-12,"confrontations, blockades"
italy,2014-11-12,violent protest
italy,2014-11-12,"confrontations, blockades"
italy,2014-11-13,violent protest
italy,2014-11-14,strikes
italy,2014-11-14,demonstrations
italy,2014-11-16,other protest
italy,2014-11-17,violent protest
italy,2014-12-01,"confrontations, blockades"
italy,2014-12-01,demonstrations
italy,2014-12-01,strikes
italy,2014-12-03,violent protest
italy,2014-12-03,other protest
italy,2014-12-03,demonstrations
italy,2014-12-05,strikes
italy,2014-12-11,strikes
italy,2014-12-12,demonstrations
italy,2014-12-12,strikes
italy,2014-12-12,demonstrations
italy,2014-12-12,violent protest
italy,2014-12-12,demonstrations
italy,2014-12-12,violent protest
italy,2014-12-12,violent protest
italy,2014-12-12,strikes
italy,2014-12-12,violent protest
italy,2014-12-13,strikes
italy,2014-12-15,strikes
italy,2014-12-19,"confrontations, blockades"
italy,2014-12-20,strikes
italy,2014-12-22,strikes
italy,2014-12-22,violent protest
italy,2014-12-24,"confrontations, blockades"
italy,2014-12-28,demonstrations
italy,2014-12-31,strikes
italy,2015-01-01,demonstrations
italy,2015-01-01,strikes
italy,2015-01-07,demonstrations
italy,2015-01-11,demonstrations
italy,2015-01-11,demonstrations
italy,2015-01-12,demonstrations
italy,2015-01-12,demonstrations
italy,2015-01-27,violent protest
italy,2015-01-30,strikes
italy,2015-01-30,strikes
italy,2015-02-11,violent protest
italy,2015-02-12,strikes
italy,2015-02-27,demonstrations
italy,2015-02-28,demonstrations
italy,2015-02-28,demonstrations
italy,2015-03-06,strikes
italy,2015-03-12,demonstrations
italy,2015-03-12,demonstrations
italy,2015-03-20,strikes
italy,2015-04-04,strikes
italy,2015-04-05,strikes
italy,2015-04-14,"confrontations, blockades"
italy,2015-04-18,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,demonstrations
italy,2015-04-24,violent protest
italy,2015-04-24,demonstrations
italy,2015-04-29,demonstrations
italy,2015-05-01,demonstrations
italy,2015-05-01,demonstrations
italy,2015-05-01,"confrontations, blockades"
italy,2015-05-01,violent protest
italy,2015-05-02,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-05,demonstrations
italy,2015-05-11,demonstrations
